9/249/23|Community||CP
9/251/22|CrystalShyps||
9/279/21|CrystalShyps||
9/294/20|CrystalShyps||
9/310/19|Community||CL
10/331/18|Community||
11/247/25|Community||
11/251/21|837951602||
11/258/20|837951602||
11/288/19|837951602||
11/324/18|837951602||
12/234/27|hersmunch/837951602||
12/236/26|hersmunch/837951602||
12/273/19|837951602||
13/231/28|hersmunch||
13/233/26|hersmunch/837951602||
13/235/25|hersmunch/837951602||
13/238/23|HikariToyama/837951602||
13/240/21|HikariToyama/837951602||
13/250/20|HikariToyama/837951602|https://cdn.discordapp.com/attachments/278710335060312065/1077987660414591048/1.PNG#some_differences_lasy_to_rescreenshot|
13/1652/17|837951602||
14/239/22|HikariToyama/837951602||
14/240/20|HikariToyama||
14/255/19|HikariToyama|https://i0.hdslb.com/bfs/article/0412768e1cfda5ebc6e986626e902b57ef5747ef.png@942w_354h_progressive.webp|
14/284/18|hersmunch||
15/211/28|hersmunch||
15/225/24|837951602||
15/230/22|837951602||
15/700/17|837951602||
17/259/17|hersmunch/837951602||
18/178/24|hersmunch||
18/258/16|hersmunch||
19/485/14|hersmunch/837951602||
20/174/27|fistbag/12345ieee||
20/298/15|hersmunch||
22/170/27|fistbag/12345ieee|https://cdn.discordapp.com/attachments/278710335060312065/1031319800183521300/unknown.png|PC,PL
22/173/25|fistbag/12345ieee||
23/676/12|837951602||LC,LP
